GeneID	HHCCZ	HHCCW	HHCCX	HHCCY	HHCGA	HHCGB	HHCGG	HHCGH	HHCGN	HHCGO	HHCGP	HHCGT	HHCGU	HHCGW	HHCGX	HHCGY	HHCGC	HHCGS
jgi.p|Neosp1|459178	60	40	28	41	120	162	36	163	48	94	77	58	81	114	118	58	50	18
jgi.p|Neosp1|459185	289	188	97	125	354	345	116	398	148	232	313	270	129	290	365	88	389	121
jgi.p|Neosp1|459188	24	190	63	116	49	35	91	192	111	206	160	188	87	171	156	55	76	17
jgi.p|Neosp1|459199	1335	1130	646	825	1573	2293	568	1789	640	1273	1196	424	822	1290	1281	473	1420	523
jgi.p|Neosp1|459233	21	88	40	96	110	184	47	118	39	83	60	55	220	187	117	57	16	14
jgi.p|Neosp1|459239	209	73	43	93	237	355	58	249	86	163	169	163	93	147	206	52	270	141
jgi.p|Neosp1|459276	3	0	0	1	4	1	33	133	44	99	77	119	48	201	88	15	41	31
jgi.p|Neosp1|459285	1080	338	294	519	1366	1445	368	1614	766	870	1039	400	255	1207	881	160	690	410
jgi.p|Neosp1|459287	384	184	168	260	676	722	121	306	133	311	252	204	191	453	422	81	195	129
jgi.p|Neosp1|459306	285	661	527	613	682	999	446	1571	530	777	946	1159	1154	1229	946	633	96	43
jgi.p|Neosp1|459332	12	0	0	0	0	0	7	2	0	6	1	2	6	4	4	4	0	0
jgi.p|Neosp1|459334	205	989	424	726	533	564	227	758	269	449	415	348	436	680	624	373	257	108
jgi.p|Neosp1|459345	65	97	60	113	177	278	103	341	149	209	187	99	210	171	195	103	22	11
jgi.p|Neosp1|459386	15	13	16	31	28	58	7	80	27	42	25	42	29	45	61	19	9	3
jgi.p|Neosp1|459389	24	50	55	29	52	86	27	61	30	47	42	50	62	55	71	51	36	13
jgi.p|Neosp1|459398	1015	985	542	814	783	913	425	1667	617	782	1064	590	1500	1259	1174	481	7820	12845
jgi.p|Neosp1|459413	2	111	23	71	19	50	141	300	113	284	161	147	967	418	241	116	6	21
jgi.p|Neosp1|459417	29	22	6	24	31	41	6	25	13	23	12	17	17	25	29	20	18	8
jgi.p|Neosp1|459422	2	12	10	15	9	12	6	28	8	23	12	13	18	18	29	16	0	0
jgi.p|Neosp1|459424	2	38	29	40	20	31	15	42	19	16	29	30	26	46	29	17	2	2
jgi.p|Neosp1|459459	56	34	19	27	95	123	16	46	22	58	68	34	45	80	100	35	51	18
jgi.p|Neosp1|459494	198	612	301	480	604	619	190	764	301	386	445	252	353	574	700	326	359	229
jgi.p|Neosp1|459544	783	1217	617	932	1288	1671	491	1797	655	1154	1129	680	851	1240	1229	589	765	288
jgi.p|Neosp1|459579	0	4	0	0	0	0	2	28	16	32	12	2	91	45	9	5	1	3
jgi.p|Neosp1|459581	162	138	105	142	293	444	127	406	165	314	350	218	192	313	398	108	241	493
jgi.p|Neosp1|459619	3	17	1	12	1	3	2	9	1	6	1	26	5	10	8	6	0	0
jgi.p|Neosp1|459639	43	93	47	41	54	77	24	105	44	75	46	49	55	56	49	34	26	12
jgi.p|Neosp1|459657	140	93	52	49	139	179	54	229	106	153	164	154	68	97	186	34	105	33
jgi.p|Neosp1|459660	0	0	0	0	1	0	2	1	0	2	1	4	1	0	0	0	0	1
jgi.p|Neosp1|459661	0	0	0	0	0	0	0	1	0	5	0	2	0	2	0	0	1	0
jgi.p|Neosp1|459665	0	0	0	0	3	2	2	2	0	1	0	2	0	1	4	1	1	1
jgi.p|Neosp1|459667	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0
jgi.p|Neosp1|459671	0	0	0	0	0	1	0	1	0	0	0	5	0	0	0	0	1	0
jgi.p|Neosp1|459672	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0
jgi.p|Neosp1|459675	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1
jgi.p|Neosp1|459677	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
jgi.p|Neosp1|459703	183	115	84	117	271	306	109	352	161	225	279	93	174	269	300	112	224	102
jgi.p|Neosp1|459706	26	48	17	63	60	92	10	50	18	31	37	32	39	77	72	36	22	8
jgi.p|Neosp1|459710	107	211	138	200	312	340	125	447	179	234	259	155	206	231	356	144	56	19
jgi.p|Neosp1|459711	349	371	217	230	498	825	183	614	262	392	398	302	419	546	567	255	500	297
jgi.p|Neosp1|459743	0	29	34	15	0	0	5	22	5	2	16	17	40	14	37	76	12	10
jgi.p|Neosp1|459744	0	66	25	8	0	0	4	26	4	6	14	11	84	23	41	113	10	22
jgi.p|Neosp1|459763	59	96	58	59	101	88	34	118	59	106	91	184	79	105	95	45	152	86
jgi.p|Neosp1|459776	845	3996	2377	3204	3212	6057	2144	5883	2009	4399	3527	1235	3288	4288	3493	1611	1124	559
jgi.p|Neosp1|459783	24	204	102	213	109	170	30	85	36	75	50	65	105	93	87	88	27	30
jgi.p|Neosp1|459787	0	2	1	6	1	4	3	28	12	41	18	3	62	33	15	0	0	0
jgi.p|Neosp1|459796	0	0	2	0	0	1	4	3	3	8	10	1	34	4	1	1	8	17
jgi.p|Neosp1|459800	185	188	123	167	185	212	91	259	106	156	133	186	190	216	278	129	1182	1953
jgi.p|Neosp1|459803	58	79	52	89	160	168	48	181	76	142	114	50	76	115	140	60	43	11
jgi.p|Neosp1|459874	0	10	1	6	6	13	36	85	55	69	52	17	115	91	63	27	0	0
jgi.p|Neosp1|459957	82	23	5	6	1	3	3	23	3	6	5	10	47	34	18	2	513	993
jgi.p|Neosp1|459967	240	112	87	120	523	588	282	1178	444	633	725	342	324	503	635	174	99	30
jgi.p|Neosp1|459971	0	2	2	3	2	8	3	15	7	2	3	15	2	0	3	3	1	5
jgi.p|Neosp1|459979	329	1053	905	1468	1146	1673	472	1439	700	852	773	505	1301	1222	1281	1047	161	99
jgi.p|Neosp1|459983	0	21	18	20	16	24	10	65	39	48	43	17	52	31	28	54	1	0
jgi.p|Neosp1|459987	5	10	2	7	22	100	6	55	23	17	30	11	28	22	51	19	12	2
jgi.p|Neosp1|459992	29	33	34	41	64	107	34	131	43	73	61	42	55	66	76	35	34	14
jgi.p|Neosp1|460009	57	90	63	128	100	106	53	229	100	132	113	97	134	183	137	155	16	6
jgi.p|Neosp1|460016	193	194	120	160	258	397	122	350	154	230	224	89	110	243	260	73	164	79
jgi.p|Neosp1|460043	654	1700	1353	2094	2488	2965	560	1797	664	1354	1032	2376	2268	2001	1556	1001	897	1032
jgi.p|Neosp1|460046	9	17	7	41	60	111	14	106	45	41	72	75	39	75	50	40	10	5
jgi.p|Neosp1|460120	199	347	253	339	385	541	159	643	231	451	480	244	198	420	509	195	109	42
jgi.p|Neosp1|460136	22	95	36	61	30	94	18	72	15	42	47	42	83	43	45	41	77	45
jgi.p|Neosp1|460143	112	157	115	131	179	247	77	324	109	187	199	286	120	190	251	125	468	794
jgi.p|Neosp1|460171	14	45	21	32	14	54	10	40	15	36	23	41	65	38	50	12	3	2
jgi.p|Neosp1|460227	62	157	71	91	106	151	37	121	54	91	65	56	100	120	107	77	82	20
jgi.p|Neosp1|460252	70	317	122	198	137	153	84	197	111	161	149	164	108	121	176	98	69	43
jgi.p|Neosp1|460259	17249	39125	21930	29830	24626	31942	9924	30903	11691	19913	18127	10436	29724	28875	21428	23928	31273	36195
jgi.p|Neosp1|460308	327	825	426	761	929	1006	483	1884	705	1221	924	779	872	1020	947	682	117	46
jgi.p|Neosp1|460330	74	161	132	135	3	18	29	134	59	103	97	49	1066	257	284	1675	763	1572
jgi.p|Neosp1|460336	5	9	1	7	2	8	25	59	18	48	26	17	123	61	24	8	1	1
jgi.p|Neosp1|460339	56	19	19	19	67	105	26	64	23	70	44	28	32	70	58	27	51	22
jgi.p|Neosp1|460343	186	239	122	289	469	421	113	585	202	319	317	297	232	323	356	151	46	20
jgi.p|Neosp1|460356	3	0	0	0	0	0	0	1	0	0	1	0	2	0	1	0	19	8
jgi.p|Neosp1|460366	140	400	247	415	363	614	231	698	319	484	482	347	394	561	616	286	128	97
jgi.p|Neosp1|460367	4	5	2	2	3	1	6	6	4	14	10	0	30	10	5	5	7	4
jgi.p|Neosp1|460370	3488	4748	2722	3894	3768	4363	1452	5342	1924	3452	3193	2240	1584	3264	3309	1041	3756	1538
jgi.p|Neosp1|460390	5018	3150	3237	3738	10389	11557	3379	11844	4262	7409	7701	3493	4269	8687	10627	2828	4121	1450
jgi.p|Neosp1|460393	8300	10947	6955	8896	10636	12291	4192	14023	5482	8786	8652	4561	10140	11746	9360	7512	12027	11893
jgi.p|Neosp1|460397	515	140	85	127	568	868	187	692	276	462	485	169	202	382	542	144	470	212
jgi.p|Neosp1|460436	18	38	15	27	34	46	13	111	25	31	53	55	48	42	53	22	34	46
jgi.p|Neosp1|460455	735	1557	1232	1680	2999	3499	1079	3691	1277	2207	2295	1257	1457	2712	2874	945	1120	511
jgi.p|Neosp1|460461	601	511	358	538	1080	1190	327	1023	363	712	578	333	418	783	781	242	492	185
jgi.p|Neosp1|460463	5	20	6	19	8	42	85	284	144	239	175	58	538	216	185	70	5	3
jgi.p|Neosp1|460476	1358	1802	803	1103	2069	2004	807	2760	744	1426	1366	559	873	1736	1374	503	1345	413
jgi.p|Neosp1|460494	98	110	61	93	144	273	44	121	28	73	79	50	72	130	127	42	90	39
jgi.p|Neosp1|460575	3	188	74	248	4	11	0	14	3	3	15	16	6	7	2	16	4	27
jgi.p|Neosp1|460581	9	441	133	373	6	9	5	24	16	3	10	13	8	8	6	19	0	23
jgi.p|Neosp1|460587	11	30	18	32	32	39	5	17	14	19	20	41	31	31	37	36	5	3
jgi.p|Neosp1|460588	13	63	38	63	58	89	42	208	86	115	124	97	151	103	107	92	7	13
jgi.p|Neosp1|460601	118	184	126	187	314	350	91	322	129	259	217	126	125	262	287	119	70	40
jgi.p|Neosp1|460610	98	38	19	39	19	46	5	26	8	5	24	33	246	58	27	300	1124	906
jgi.p|Neosp1|460616	18	14	14	13	6	8	1	10	1	3	1	26	97	15	8	184	231	217
jgi.p|Neosp1|460621	46	19	1	6	0	2	3	25	4	4	16	15	98	33	12	32	679	1631
jgi.p|Neosp1|460649	26	191	106	173	150	172	66	329	134	173	182	178	110	159	131	98	25	9
jgi.p|Neosp1|460692	9	24	27	37	96	57	6	6	4	13	2	89	60	8	21	74	3	5
jgi.p|Neosp1|460750	710	908	497	725	1234	1487	544	2208	816	1371	1444	700	867	1239	1088	367	970	597
jgi.p|Neosp1|460764	28	83	38	67	65	117	20	59	15	28	28	36	40	54	64	30	9	7
jgi.p|Neosp1|460769	0	0	0	0	0	0	2	3	2	2	1	2	7	5	0	6	0	0
jgi.p|Neosp1|460772	0	0	0	5	1	7	13	31	10	31	20	4	56	18	22	15	0	0
jgi.p|Neosp1|460785	170	126	91	97	250	262	48	176	74	205	130	120	85	207	200	56	82	48
jgi.p|Neosp1|460849	1248	2087	1266	2172	3260	3482	1297	3545	1376	2504	2339	1443	1572	2823	2899	1122	616	276
jgi.p|Neosp1|460862	150	181	111	234	451	519	146	510	181	351	338	211	220	385	371	161	187	68
jgi.p|Neosp1|460872	41	25	18	28	57	82	28	90	25	51	44	31	29	50	52	10	14	18
jgi.p|Neosp1|460900	14405	27075	16516	21305	19704	27104	8022	26100	9522	16859	15994	6750	25329	24081	17671	17413	26034	27045
jgi.p|Neosp1|460911	8	11	3	12	17	30	4	24	12	18	14	5	10	11	7	5	4	0
jgi.p|Neosp1|460913	5	5	4	1	1	1	5	6	0	33	8	27	4	9	0	1	15	6
jgi.p|Neosp1|460929	47	62	27	40	60	111	46	135	57	80	75	100	66	66	84	30	54	14
jgi.p|Neosp1|460933	130	265	198	255	322	422	69	239	89	156	122	78	173	165	145	96	39	22
jgi.p|Neosp1|460978	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
jgi.p|Neosp1|460987	0	22	19	12	8	6	28	92	41	40	66	63	116	93	83	39	12	15
jgi.p|Neosp1|460990	158	342	219	357	352	439	154	491	178	338	231	354	205	343	357	192	178	212
jgi.p|Neosp1|461013	33943	65808	43801	61341	62583	88805	29606	90673	33521	61779	57118	18410	51005	72600	63956	35149	29766	10941
jgi.p|Neosp1|461029	1	3	1	7	3	3	21	24	14	48	18	22	116	73	33	12	4	1
jgi.p|Neosp1|461067	141	482	261	463	350	291	126	366	118	237	196	280	125	281	358	167	53	32
jgi.p|Neosp1|461076	553	504	298	513	833	863	388	1224	466	821	654	322	601	772	782	298	430	197
jgi.p|Neosp1|461085	3	14	7	16	5	14	2	29	14	17	14	18	8	24	27	6	3	0
jgi.p|Neosp1|461096	46	59	22	21	91	119	16	64	18	42	42	35	47	69	86	31	75	24
jgi.p|Neosp1|461101	102	50	52	52	166	176	47	186	99	126	103	84	92	129	131	60	55	26
jgi.p|Neosp1|461115	81	36	27	38	141	183	31	110	41	74	95	42	94	104	133	36	141	71
jgi.p|Neosp1|461124	247	357	264	391	601	507	172	642	267	393	445	316	233	447	480	146	123	44
jgi.p|Neosp1|461140	807	494	415	495	1618	2460	587	1902	723	1252	1326	513	823	1436	1793	426	560	254
jgi.p|Neosp1|461173	74	92	65	105	141	193	50	178	111	119	107	75	207	217	140	94	88	50
jgi.p|Neosp1|461195	1543	6661	3054	4269	1933	3693	1206	4493	1655	2936	2707	1661	3360	4500	2854	2406	5091	2341
jgi.p|Neosp1|461219	19	22	15	22	34	35	22	72	38	42	40	32	54	40	50	29	27	12
jgi.p|Neosp1|461222	1306	2286	1379	2091	2919	3208	1405	5098	1839	3135	2857	1362	1588	2848	3437	1060	1346	588
jgi.p|Neosp1|461227	133	1451	585	1015	453	528	126	402	168	223	235	325	532	441	438	631	497	1004
jgi.p|Neosp1|461238	0	0	0	0	0	1	0	0	0	0	0	2	1	0	0	0	1	0
jgi.p|Neosp1|461287	6	35	15	38	41	40	5	47	18	43	18	15	37	32	26	29	8	3
jgi.p|Neosp1|461299	153	213	114	174	301	428	86	272	85	173	167	133	177	240	214	153	184	311
jgi.p|Neosp1|461306	16310	35270	20493	26439	24390	29934	9029	29520	10962	17757	16686	7893	28892	27105	19829	22622	29384	32879
jgi.p|Neosp1|461330	238	433	265	440	506	596	119	461	191	249	292	422	415	457	469	260	558	650
jgi.p|Neosp1|461393	21	49	16	37	81	114	35	124	40	71	69	52	65	53	95	34	8	5
jgi.p|Neosp1|461398	2	80	18	49	15	29	124	320	183	272	246	50	483	341	175	22	5	12
jgi.p|Neosp1|461451	63	43	14	30	59	87	27	65	35	42	48	56	25	40	49	13	39	18
jgi.p|Neosp1|461456	34	55	41	73	90	89	23	141	56	90	90	52	42	62	93	53	8	9
jgi.p|Neosp1|461460	137	89	46	77	185	276	44	170	60	135	90	79	109	140	146	71	111	92
jgi.p|Neosp1|461487	1	22	12	19	2	10	16	47	28	45	44	22	139	55	17	5	10	7
jgi.p|Neosp1|461497	149	242	149	210	312	391	131	411	127	278	246	123	368	346	237	210	333	494
jgi.p|Neosp1|461498	1234	3596	2832	4005	5358	6169	2090	5393	1919	4132	3405	2480	3453	4949	5250	2265	1051	742
jgi.p|Neosp1|461531	30	37	17	37	52	53	18	58	30	41	45	32	61	42	39	16	8	14
jgi.p|Neosp1|461551	851	688	483	1205	3678	4770	2037	8348	3102	5097	4524	4606	2246	3521	3800	1168	497	220
jgi.p|Neosp1|461563	20	30	16	52	34	41	15	35	14	32	33	23	9	23	26	28	4	4
jgi.p|Neosp1|461569	4	15	6	12	4	18	33	102	85	86	91	33	275	132	106	80	0	3
jgi.p|Neosp1|461572	1045	759	604	800	1632	1543	607	2102	788	1271	1248	1010	597	1396	1805	390	840	303
jgi.p|Neosp1|461579	26	13	4	3	28	25	11	26	5	32	26	27	11	7	17	8	3	2
jgi.p|Neosp1|461602	238	812	441	746	697	683	372	1257	481	781	643	533	487	737	922	539	130	58
jgi.p|Neosp1|461619	45	59	44	71	63	71	35	94	26	91	45	37	79	101	95	30	16	20
jgi.p|Neosp1|461692	319	521	295	418	605	739	253	768	312	513	466	357	333	601	626	211	233	147
jgi.p|Neosp1|461696	6	224	171	319	174	269	60	328	133	86	127	96	420	367	252	269	23	9
jgi.p|Neosp1|461719	1	8	2	7	3	3	9	20	22	21	11	14	75	59	24	4	10	30
jgi.p|Neosp1|461765	319	502	281	482	731	918	377	1404	505	681	766	563	493	773	758	354	538	281
jgi.p|Neosp1|461810	31	96	71	120	162	213	78	302	88	176	168	79	139	173	172	85	10	4
jgi.p|Neosp1|461838	432	220	121	173	198	278	69	368	161	159	243	175	521	366	299	109	3516	7438
jgi.p|Neosp1|461853	2	46	6	11	16	59	101	380	187	315	319	74	749	344	230	105	2	1
jgi.p|Neosp1|461868	1	19	5	15	12	37	24	152	70	46	61	13	70	33	57	33	4	1
jgi.p|Neosp1|461886	97	65	51	90	257	331	80	272	119	180	179	95	80	164	228	40	142	74
jgi.p|Neosp1|461921	38	94	59	76	122	149	45	211	78	132	104	185	136	163	81	82	27	12
jgi.p|Neosp1|461932	508	363	288	471	998	1037	471	1875	706	1081	1176	482	502	933	1256	304	220	179
jgi.p|Neosp1|461955	70	0	1	1	0	3	1	3	5	1	0	7	55	14	2	21	273	539
jgi.p|Neosp1|461961	513	77	17	52	6	45	7	30	21	15	22	229	1383	266	61	700	4564	10587
jgi.p|Neosp1|46198	1	0	0	0	0	0	2	4	2	2	2	0	0	1	1	0	0	0
jgi.p|Neosp1|461981	36	9	3	1	0	1	0	2	1	0	5	39	126	35	4	42	456	1146
jgi.p|Neosp1|461988	15	0	0	2	0	0	1	0	1	0	0	6	4	3	3	0	393	580
jgi.p|Neosp1|461993	54	44	17	17	102	176	16	79	52	67	76	54	41	65	85	28	83	27
jgi.p|Neosp1|462026	36	625	269	424	16	62	34	225	88	67	157	179	1255	363	333	1509	445	703
jgi.p|Neosp1|462038	101	103	38	48	160	237	67	195	80	123	140	106	100	160	140	57	108	56
jgi.p|Neosp1|462082	1136	775	532	627	1241	1950	541	1666	619	1137	1181	654	1221	1425	1452	566	4255	6635
jgi.p|Neosp1|462091	98	1051	631	588	381	680	136	414	125	179	213	91	712	452	482	499	240	233
jgi.p|Neosp1|462104	15	2	0	2	0	2	4	26	14	20	15	1	12	11	9	0	12	23
jgi.p|Neosp1|462131	1473	1038	593	826	2822	2543	1044	3099	1179	1983	1991	1277	1972	2280	4014	1019	2143	1524
jgi.p|Neosp1|462151	12	83	29	62	36	60	30	98	37	51	78	63	102	77	66	51	16	5
jgi.p|Neosp1|462158	87	13	2	2	321	447	487	615	268	766	280	49	59	228	291	13	40	31
jgi.p|Neosp1|462187	1113	1039	474	698	1169	1273	804	3107	933	1852	1714	1694	2106	1434	2554	1220	3777	1715
jgi.p|Neosp1|462202	1837	416	338	466	896	548	1548	4967	1310	3356	2665	156	788	915	561	582	14471	18901
jgi.p|Neosp1|462258	4	40	14	42	7	15	26	89	52	64	75	41	186	105	83	108	22	20
jgi.p|Neosp1|462263	78	155	79	136	134	174	39	139	75	100	98	106	88	148	118	78	116	249
jgi.p|Neosp1|462277	11	1445	1183	2254	1527	1613	793	3060	1269	1085	1127	490	2267	1452	1834	4115	25	45
jgi.p|Neosp1|462282	174	1639	737	1359	865	824	302	883	365	453	501	787	472	742	762	514	152	239
jgi.p|Neosp1|462299	5	0	0	1	3	1	4	17	8	14	11	9	13	4	6	5	17	12
jgi.p|Neosp1|46230	15	36	17	45	60	79	8	62	37	38	25	22	28	48	49	25	7	1
jgi.p|Neosp1|462305	39	61	28	44	55	96	20	41	17	30	34	14	38	49	34	32	20	8
jgi.p|Neosp1|462314	5	39	4	20	20	49	133	342	200	328	281	83	817	421	254	121	1	4
jgi.p|Neosp1|462323	324	1894	2247	2442	6609	10663	92	310	118	236	179	171	1823	2222	602	426	175	219
jgi.p|Neosp1|462333	1043	2405	1210	1858	2216	2618	894	2987	1195	2039	1735	934	1327	1995	1881	837	748	255
jgi.p|Neosp1|462394	178	222	126	232	354	498	151	426	151	353	255	136	268	318	370	186	111	56
jgi.p|Neosp1|462408	11509	21560	13678	18657	17813	21519	7219	23244	8657	14711	14128	8042	19767	21118	16356	15438	19626	20340
jgi.p|Neosp1|462415	1	3	3	5	0	0	11	29	12	30	24	6	84	51	23	2	1	0
jgi.p|Neosp1|462417	50	166	103	152	203	227	50	202	98	146	131	61	117	200	169	86	26	16
jgi.p|Neosp1|462427	17	603	262	346	266	235	1	7	7	1	4	77	2	4	5	13	20	10
jgi.p|Neosp1|462434	7	9	8	7	16	33	9	21	5	12	11	15	9	18	11	2	5	1
jgi.p|Neosp1|462477	23	13	11	32	29	35	28	103	67	92	52	29	35	63	67	48	1	0
jgi.p|Neosp1|462493	12	21	9	20	11	24	9	41	18	14	14	18	21	11	15	11	3	2
jgi.p|Neosp1|462502	1	28	4	13	1	3	0	0	0	0	0	28	6	1	1	1	2	1
jgi.p|Neosp1|462506	11	90	67	80	142	214	203	860	371	404	465	1173	257	321	342	201	8	2
jgi.p|Neosp1|462508	197	312	226	269	269	377	96	314	134	245	161	124	329	353	268	233	402	249
jgi.p|Neosp1|462515	577	584	294	629	777	967	296	940	270	318	559	230	411	635	1170	100	157	111
jgi.p|Neosp1|462520	353	234	151	200	561	716	173	745	296	472	498	223	261	504	467	168	372	153
jgi.p|Neosp1|462527	468	770	412	583	702	817	249	759	273	536	470	482	407	624	637	276	581	180
jgi.p|Neosp1|462538	63222	197923	118172	145364	106773	167664	44494	130315	46215	94221	81185	34456	101766	131291	100940	62675	132424	144028
jgi.p|Neosp1|462559	133	203	117	178	225	240	60	287	121	161	160	157	149	217	225	115	137	100
jgi.p|Neosp1|462564	94	234	118	236	334	404	182	621	211	351	340	264	212	308	342	140	43	27
jgi.p|Neosp1|462588	40	147	116	179	365	462	179	674	267	434	409	194	432	493	476	76	50	48
jgi.p|Neosp1|462638	9	1606	528	1070	17	26	2	53	22	5	28	66	42	37	15	199	19	43
jgi.p|Neosp1|462646	5	1802	584	1307	13	24	4	58	15	8	18	63	20	27	8	54	6	7
jgi.p|Neosp1|462659	507	148	62	71	352	491	83	348	111	229	293	175	156	214	335	98	1408	1182
jgi.p|Neosp1|462662	202	312	123	204	83	127	39	69	23	109	67	72	131	98	61	123	247	490
jgi.p|Neosp1|462669	0	1	0	0	0	1	0	2	0	0	1	6	0	0	2	0	1	0
jgi.p|Neosp1|462678	26	25	10	32	15	17	6	16	5	12	10	20	6	8	5	13	19	4
jgi.p|Neosp1|462718	205	4091	3451	5628	5771	5740	7022	32272	9988	15638	16631	7077	8423	10865	15271	5006	155	81
jgi.p|Neosp1|462723	21	81	14	67	44	72	8	43	25	28	32	65	38	32	46	30	17	9
jgi.p|Neosp1|462738	888	2790	2361	3034	2223	2857	3477	9629	2536	6501	5461	4348	2870	6820	8410	3315	1564	842
jgi.p|Neosp1|462743	168	120	45	74	328	520	80	318	135	181	246	217	186	221	342	106	262	93
jgi.p|Neosp1|462766	86	165	131	202	185	267	93	428	149	270	227	119	130	221	304	85	66	25
jgi.p|Neosp1|462771	1718	736	517	693	1921	2995	743	2525	925	1697	1796	509	1256	1911	1781	552	5541	5302
jgi.p|Neosp1|462823	22	43	21	86	59	70	18	53	35	65	37	19	36	38	51	25	10	10
jgi.p|Neosp1|46285	0	2	0	10	4	3	1	13	4	12	8	6	22	24	5	4	2	1
jgi.p|Neosp1|462853	11051	24887	14951	19147	17995	22741	7588	24142	8834	15396	14671	7128	22500	22024	16050	17463	19412	22319
jgi.p|Neosp1|462898	111	119	66	73	162	247	67	222	108	159	170	129	141	196	185	83	85	36
jgi.p|Neosp1|462899	60	120	93	162	184	228	82	255	96	164	117	96	79	143	180	83	39	9
jgi.p|Neosp1|462906	13	36	30	26	25	32	9	49	17	24	22	26	58	40	35	27	10	12
jgi.p|Neosp1|462977	127	1060	586	758	641	787	289	938	374	525	556	460	607	662	808	530	109	39
jgi.p|Neosp1|462982	53	278	132	260	241	310	128	388	183	276	236	238	351	311	301	236	30	17
jgi.p|Neosp1|463015	145	499	279	512	425	544	189	758	290	438	444	384	388	505	437	232	87	41
jgi.p|Neosp1|463035	558	340	207	308	792	1160	398	1805	568	999	1208	458	652	1008	1321	389	596	235
jgi.p|Neosp1|463074	15444	57914	33290	48263	37567	47185	26166	85545	31119	55132	49442	24185	69526	64206	52519	35001	15952	7792
jgi.p|Neosp1|463083	0	0	2	1	0	0	0	4	2	7	1	3	11	3	3	1	0	1
jgi.p|Neosp1|463099	37	8	2	3	11	11	52	125	58	105	101	28	191	110	72	16	22	16
jgi.p|Neosp1|463101	1285	1257	1016	1391	2857	2955	974	3005	1201	1905	1708	718	1426	2418	2766	1134	1611	1263
jgi.p|Neosp1|463166	541	972	553	809	1271	1504	476	1481	564	964	869	591	935	1276	1284	595	467	167
jgi.p|Neosp1|463169	413	1032	619	970	941	1227	332	918	417	826	570	379	584	782	740	513	329	191
jgi.p|Neosp1|463172	0	8	2	7	0	3	23	29	20	34	32	34	67	45	20	6	0	0
jgi.p|Neosp1|463190	2	5	0	1	2	2	0	9	2	4	10	2	47	5	3	0	1	2
jgi.p|Neosp1|463191	129	262	205	323	300	383	91	303	165	240	189	113	176	282	270	149	62	24
jgi.p|Neosp1|463222	101	1	1	0	16	88	121	314	80	326	206	14	99	207	253	100	137	56
jgi.p|Neosp1|463223	620	27	22	17	249	1067	369	1175	255	973	687	59	507	856	930	438	303	160
jgi.p|Neosp1|463231	92	159	60	131	225	148	107	241	108	204	130	349	80	173	294	40	41	23
jgi.p|Neosp1|463238	25	60	32	92	80	87	46	147	52	96	69	66	78	98	88	54	14	5
jgi.p|Neosp1|46328	49	172	73	122	217	210	128	458	158	278	275	158	129	255	332	108	67	30
jgi.p|Neosp1|463284	373	2629	1362	2198	1650	1496	578	1541	569	1091	778	1373	844	1003	1289	935	131	100
jgi.p|Neosp1|463296	0	0	0	4	1	3	10	30	11	24	32	3	25	12	15	0	0	0
jgi.p|Neosp1|463299	147	1752	1003	1364	794	1098	1719	4425	1545	3868	2692	1690	3721	2952	4529	1916	327	174
jgi.p|Neosp1|463317	1314	2042	1141	1511	2055	2588	778	2204	873	1740	1528	459	1228	1848	1874	911	789	300
jgi.p|Neosp1|463355	664	327	239	274	1202	1637	537	2059	790	1163	1313	396	548	1107	1212	251	696	274
jgi.p|Neosp1|463361	1527	13808	7702	12519	11962	15175	5580	18867	6845	10815	11189	6169	9294	13675	16368	6328	1548	724
jgi.p|Neosp1|463364	20	173	43	80	52	59	27	77	33	56	61	74	69	58	56	43	8	6
jgi.p|Neosp1|463379	42	93	47	55	104	179	57	167	64	132	104	71	120	114	125	57	59	24
jgi.p|Neosp1|463405	101	125	81	129	281	262	184	673	226	464	324	341	164	316	409	73	84	35
jgi.p|Neosp1|463442	20	88	50	89	78	63	0	11	1	1	3	64	6	3	2	19	2	2
jgi.p|Neosp1|463446	15	107	70	95	130	202	81	282	105	146	174	84	261	179	171	158	4	2
jgi.p|Neosp1|463460	16	94	17	50	23	26	1	11	9	10	4	16	11	21	15	18	5	2
jgi.p|Neosp1|463493	53	31	28	56	81	109	8	25	8	12	12	67	43	47	22	6	202	424
jgi.p|Neosp1|463513	137	72	82	97	237	292	75	327	112	219	206	90	125	151	235	89	84	33
jgi.p|Neosp1|463519	114	254	120	217	257	388	46	290	115	183	186	156	200	254	213	152	92	56
jgi.p|Neosp1|463537	8	53	14	47	22	71	126	360	204	268	268	90	612	384	234	119	3	0
jgi.p|Neosp1|463578	18	26	6	18	7	14	6	18	7	17	10	17	24	13	11	17	8	2
jgi.p|Neosp1|463607	0	28	15	13	0	11	48	172	78	177	109	82	572	322	123	14	0	2
jgi.p|Neosp1|463611	9	11	6	7	22	24	4	14	8	13	6	13	9	14	14	4	17	19
jgi.p|Neosp1|463614	72	514	209	377	135	223	46	159	69	115	90	213	134	171	124	127	39	15
